category,create_date,title,country,price,area,state,location,subarea,class,bin_class
cell phones,2/28/15 9:48,I cell my Iphone 5 C,US,199,atlanta,GA, (Roswell),all atlanta,5c,1
cell phones,2/28/15 10:13,Iphone 6 Plus,US,700,atlanta,GA, (Acworth),all atlanta,6+,1
cell phones,2/28/15 10:28,Like new Iphone 4 on Verison,US,75,atlanta,GA, (marietta),all atlanta,4,1
cell phones,2/28/15 10:57,Apple iPhone 4 white 8GB at&amp;t almost new,US,100,atlanta,GA, (Dunwoody),all atlanta,4,1
cell phones,2/28/15 10:59,"Apple iPhone 3, black 8gb, at&amp;t",US,60,atlanta,GA, (Dunwoody),all atlanta,3,1
cell phones,2/28/15 11:13,AT&amp;T iPhone 4s 16gb black,US,100,atlanta,GA, (Dunwoody),all atlanta,4s,1
cell phones,2/28/15 11:19,iPhone 5s unlocked,US,300,atlanta,GA,,all atlanta,5s,1
cell phones,2/28/15 11:35,IPHONE 5S TMOBILE White Gold 16 GB,US,320,atlanta,GA, (Alpharetta),all atlanta,5s,1
cell phones,2/28/15 11:35,IPHONE 6 128 Gb ATT Like NEW BLACK,US,720,atlanta,GA," (ATLANTA, GA)",all atlanta,6,1
cell phones,2/28/15 11:36,IPHONE 5S TMOBILE White Gold 32 GB,US,350,atlanta,GA," (ATLANTA, GA)",all atlanta,5s,1
cell phones,2/28/15 11:58,iPhone 4,US,120,atlanta,GA, (conyers),all atlanta,4,1
cell phones,2/28/15 12:09,iphone 4s,US,100,atlanta,GA, (gwinnett),all atlanta,4s,1
cell phones,2/28/15 12:15,Unlocked Iphone 5 *broken digitizer*,US,60,atlanta,GA,,all atlanta,5,1
cell phones,2/28/15 13:06,AT&amp;T iphone 5s 16GB Space Gray Clean ESN.,US,275,atlanta,GA,,all atlanta,5s,1
cell phones,2/28/15 13:08,iphone 6 plus 16gb space gray unlocked brand new in box,US,600,atlanta,GA, (duluth),all atlanta,6+,1
cell phones,2/28/15 13:27,iPhone 5 16GB Unlocked,US,270,atlanta,GA,,all atlanta,5,1
cell phones,2/28/15 13:54,iphone 5S,US,499,atlanta,GA,,all atlanta,5s,1
cell phones,2/28/15 14:35,iPhone 6,US,500,atlanta,GA,,all atlanta,6,1
cell phones,2/28/15 14:42,iphone 6 unlock,US,725,atlanta,GA,,all atlanta,6,1
cell phones,2/28/15 14:52,iPhone 5 16gb Sprint Silver,US,100,atlanta,GA, (Decatur),all atlanta,5,1
cell phones,2/28/15 15:02,iPhone 5s Tmobile Bad Imei,US,275,atlanta,GA," (norcross,ga)",all atlanta,5s,1
cell phones,2/28/15 15:02,iPhone 4s 16 gig,US,70,atlanta,GA, (lawrenceville ga),all atlanta,4s,1
cell phones,2/28/15 15:03,Iphone 5c and HTC desire 510,US,225,atlanta,GA,,all atlanta,5c,1
cell phones,2/28/15 15:47,iPhone 6 Plus T-Mobile 16gb,US,550,atlanta,GA,,all atlanta,6+,1
cell phones,2/28/15 16:19,IPHONE 5S 32GB,US,135,atlanta,GA,,all atlanta,5s,1
cell phones,2/28/15 17:18,Iphone 4 Verizon White 8GB,US,75,atlanta,GA, (Sandy Springs),all atlanta,4,1
cell phones,2/28/15 17:31,iPhone 4S,US,110,atlanta,GA, (Cumming),all atlanta,4s,1
cell phones,2/28/15 18:16,iPhone 6 sprint bad esn,US,300,atlanta,GA, (Atlanta),all atlanta,6,1
cell phones,3/1/15 8:52,iPhone 6 plus,US,425,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/1/15 8:57,iPhone 6 plus,US,425,atlanta,GA,,all atlanta,6+,1
cell phones,3/1/15 9:01,iPhone 6,US,425,atlanta,GA,,all atlanta,6,1
cell phones,3/1/15 9:43,Iphone 6 plus16 GB Golden-Sprint,US,650,atlanta,GA, (duluth),all atlanta,6+,1
cell phones,3/1/15 9:45,(2) Iphone 4 from Verizon,US,130,atlanta,GA, (Stone Mountain),all atlanta,4,1
cell phones,3/1/15 9:52,Iphone 5 AT&amp;T,US,110,atlanta,GA, (Tucker),all atlanta,5,1
cell phones,3/1/15 9:59,iPhone 5 Cracked 16gb sprint,US,90,atlanta,GA, (Decatur),all atlanta,5,1
cell phones,3/1/15 11:52,Sprint iphone 4 clean esn,US,100,atlanta,GA, (Jonesboro),all atlanta,4,1
cell phones,3/1/15 11:56,unlocked iPhone 4,US,100,atlanta,GA, (lilburn),all atlanta,4,1
cell phones,3/1/15 12:04,IPHONE 5S UNlockedED Gold 16 GB,US,350,atlanta,GA," (ATLANTA, GA)",all atlanta,5s,1
cell phones,3/1/15 12:18,T-Mobile IPhone 5s,US,200,atlanta,GA,,all atlanta,5s,1
cell phones,3/1/15 12:32,unlocked iphone 5 white 32gb,US,225,atlanta,GA, (Old nat camp creek),all atlanta,5,1
cell phones,3/1/15 13:03,White Gold IPhone 5,US,300,atlanta,GA, (cobb county),all atlanta,5,1
cell phones,3/1/15 13:27,Sprint iPhone 5 - Black 16GB,US,190,atlanta,GA, (Sandy Springs),all atlanta,5,1
cell phones,3/1/15 13:27,Iphone 6 128gb AT&amp;T $700 Brand NEW|Never Been used,US,700,atlanta,GA, (Marietta),all atlanta,6,1
cell phones,3/1/15 13:34,Fast Apple iPhone 4S 64GB Factory Unlocked,US,120,atlanta,GA, (atlanta),all atlanta,4s,1
cell phones,3/1/15 13:58,Iphone 6 64GB WHITE/silver verizon at&amp;t t-mobile,US,675,atlanta,GA,,all atlanta,6,1
cell phones,3/1/15 14:06,Selling Iphone 5 for $150 or best offer,US,150,atlanta,GA, (carrollton),all atlanta,5,1
cell phones,3/1/15 14:14,iPhone 5s-Perfect Conditions w/ Michael Kors case,US,200,atlanta,GA, (Sandy springs),all atlanta,5s,1
cell phones,3/1/15 14:34,Iphone 4s for sale,US,120,atlanta,GA," (Dallas, ga)",all atlanta,4s,1
cell phones,3/1/15 14:45,iPhone 5S GOld 16g SPRINT,US,275,atlanta,GA, (Marietta),all atlanta,5s,1
cell phones,3/1/15 14:55,iPhone 5s sprint,US,145,atlanta,GA," (Forest Park,GA)",all atlanta,5s,1
cell phones,3/1/15 14:58,Hot Apple iPhone 5s 64GB Factory Unlocked,US,180,atlanta,GA, (Georgia),all atlanta,5s,1
cell phones,3/1/15 15:05,iPhone 5s 16g Gold SPRINT,US,240,atlanta,GA, (Marietta),all atlanta,5s,1
cell phones,3/1/15 16:16,Iphone 6 Plus,US,600,atlanta,GA," (Atlanta,ga)",all atlanta,6+,1
cell phones,3/1/15 16:40,Unlocked iPhone 5 32GB w/ Accessories,US,280,atlanta,GA, (Alpharetta/Cumming),all atlanta,5,1
cell phones,3/1/15 16:54,Sprint iphone 5 16gb,US,85,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/1/15 17:15,iPhone 5s Gold 16 GB For Sale,US,300,atlanta,GA, (Suwanee),all atlanta,5s,1
cell phones,3/1/15 17:27,New Iphone 6,US,350,atlanta,GA, (Newnan),all atlanta,6,1
cell phones,3/1/15 17:44,iPhone 5's 16GB (1 white and 1 black),US,220,atlanta,GA, (buford),all atlanta,5,1
cell phones,3/1/15 18:13,$80!!IPHONE 4 NEEDS JAIL BREAK NO SCRATCHES/CRACKS NEW SPIDERMAN,US,80,atlanta,GA, (conyers),all atlanta,4,1
cell phones,3/1/15 18:25,Sprint iPhone 6 &amp; 6 Plus Factory Unlocking,US,150,atlanta,GA, (Stockbridge),all atlanta,6+,1
cell phones,3/1/15 18:44,Verizon iPhone 5 great condition,US,250,atlanta,GA, (Douglasville),all atlanta,5,1
cell phones,3/1/15 19:07,4 ATT Iphone 6 Plus 128gb,US,800,atlanta,GA, (atlanta),all atlanta,6+,1
cell phones,3/1/15 19:17,Gold At&amp;t iphone 128gb,US,650,atlanta,GA,,all atlanta,0,1
cell phones,3/1/15 19:41,Iphone 5C - Boost Mobile (Blue),US,250,atlanta,GA, (Marietta),all atlanta,5c,1
cell phones,3/1/15 20:04,iPhone 4S ATT,US,100,atlanta,GA, (Decatur),all atlanta,4s,1
cell phones,3/1/15 20:10,Iphone 5s Sprint 16G,US,300,atlanta,GA, (atlanta ga),all atlanta,5s,1
cell phones,3/1/15 20:13,iPhone 5c 32 gb unlocked 150$$$ cheapp$$$$$,US,150,atlanta,GA, (Conyers),all atlanta,5c,1
cell phones,3/1/15 20:38,iPhone 4S black AT&amp;T 8gb,US,150,atlanta,GA, (Powder Springs),all atlanta,4s,1
cell phones,3/1/15 21:28,iPhone 5c -Almost New,US,275,atlanta,GA, (marietta ga),all atlanta,5c,1
cell phones,3/1/15 21:54,BRAND NEW IPHONE 6 SPACE GRAY 128G,US,800,atlanta,GA, (DOWNTOWN ATLANTA),all atlanta,6,1
cell phones,3/1/15 22:16,AT&amp;T iPhone 5c 16gb great condition ATT,US,200,atlanta,GA, (Lilburn),all atlanta,5c,1
cell phones,3/1/15 22:21,Mint Condition iPhone 4s,US,150,atlanta,GA, (Monroe),all atlanta,4s,1
cell phones,3/1/15 23:04,IPhone 5s T-Mobile,US,325,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/1/15 23:31,iPhone 6 16GB Sprint,US,530,atlanta,GA, (Marietta),all atlanta,6,1
cell phones,3/2/15 0:14,Iphone 5s Verizon,US,280,atlanta,GA, (riverdale),all atlanta,5s,1
cell phones,3/2/15 2:11,iPhone 5S great condition 350 obo,US,350,atlanta,GA, (Rockmart-Rome),all atlanta,5s,1
cell phones,3/2/15 8:22,White iPhone 4 8GB,US,100,atlanta,GA, (Dallas),all atlanta,4,1
cell phones,3/2/15 8:39,Apple IPhone 5 SPRINT White 16 GB (EXCELLENT),US,200,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/2/15 11:04,AT&amp;T iPhone 5 excellent condition 16g,US,200,atlanta,GA,,all atlanta,5,1
cell phones,3/2/15 11:11,Iphone 6 and Iphone 6 Plus 16gb 64gb 128gb factory unlocked,US,500,atlanta,GA, (atlanta),all atlanta,6+,1
cell phones,3/2/15 11:13,BRAND NEW Sprint iPhone 5C White - CLEAN ESN,US,250,atlanta,GA, (Atlanta),all atlanta,5c,1
cell phones,3/2/15 11:14,BRAND NEW T-Mobile / Metro iPhone 5C White - 16GB,US,300,atlanta,GA, (Atlanta),all atlanta,5c,1
cell phones,3/2/15 11:35,iphone 5 at&amp;t,US,250,atlanta,GA," (norcross, Ga)",all atlanta,5,1
cell phones,3/2/15 11:38,Virgin Mobile Iphone 4S,US,100,atlanta,GA, (Cumming GA),all atlanta,4s,1
cell phones,3/2/15 11:41,AT&amp;T iPhone 5s,US,350,atlanta,GA, (Douglasville),all atlanta,5s,1
cell phones,3/2/15 12:18,AT&amp;T Apple iPhone 4s,US,100,atlanta,GA, (norcross),all atlanta,4s,1
cell phones,3/2/15 12:20,Galaxy Note 4 or Trade for iPhone 6 Plus,US,500,atlanta,GA, (Atlanta),all atlanta,0,0
cell phones,3/2/15 12:32,"iPhone 5s Unlocked Black 64 GB - AT&amp;T, T-Mobile, etc.",US,375,atlanta,GA, (Johns Creek/Alpharetta),all atlanta,5s,1
cell phones,3/2/15 13:04,Like New iPhone 5S 32GB AT&amp;T,US,335,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/2/15 13:08,iphone 5s,US,350,atlanta,GA, (douglasville),all atlanta,5s,1
cell phones,3/2/15 15:25,**BRAND NEW 16GB iPhone 6 Plus Gold T-Mobile CLEAN IMEI GUARANTEED**,US,660,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/2/15 15:31,iPhone 5 Black 32GB AT&amp;T,US,200,atlanta,GA,,all atlanta,5,1
cell phones,3/2/15 15:43,sprint iPhone 4,US,100,atlanta,GA, (fayetteville),all atlanta,4,1
cell phones,3/2/15 15:52,selling iphone 5c,US,60,atlanta,GA, (Forest Park),all atlanta,5c,1
cell phones,3/2/15 16:12,NEW factory unlocked iPhone 5 with case North Atlanta,US,300,atlanta,GA, (N Atlanta),all atlanta,5,1
cell phones,3/2/15 16:58,iPhone 6,US,375,atlanta,GA, (Kennesaw),all atlanta,6,1
cell phones,3/2/15 17:26,Unlocked 16gb Gold iPhone 5S,US,350,atlanta,GA,,all atlanta,5s,1
cell phones,3/2/15 19:14,iPhone 6,US,380,atlanta,GA, (Woodstock),all atlanta,6,1
cell phones,3/2/15 19:57,Unlocked Iphone 6 sprint 16gb,US,200,atlanta,GA, (Newnan),all atlanta,6,1
cell phones,3/2/15 20:37,iPhone 6 plus,US,550,atlanta,GA, (Stone Mountain),all atlanta,6+,1
cell phones,3/2/15 20:41,ATT Unlocked iPhone 5s 16gb,US,350,atlanta,GA,,all atlanta,5s,1
cell phones,3/2/15 20:43,Fatory Unlocked!! 16gb iPhone 5c white (ATT),US,250,atlanta,GA,,all atlanta,5c,1
cell phones,3/2/15 21:13,iPhone 5c 16gb - ATT Factory Unlocked,US,250,atlanta,GA,,all atlanta,5c,1
cell phones,3/2/15 22:07,iphone 4,US,75,atlanta,GA, (midtown),all atlanta,4,1
cell phones,3/2/15 23:12,Silver SPRINT IPhone 6 plus,US,700,atlanta,GA, (ATL),all atlanta,6+,1
cell phones,3/2/15 23:24,iPhone 5s with lifeproof,US,300,atlanta,GA,-30263,all atlanta,5s,1
cell phones,3/2/15 23:27,Iphone 4S 64 gig Black w accessories,US,135,atlanta,GA, (Kennesaw),all atlanta,4s,1
cell phones,3/3/15 1:21,iPhone 5s 16g SPRINT,US,240,atlanta,GA, (Marietta),all atlanta,5s,1
cell phones,3/3/15 2:24,Apple IPhone 6 64GB Gold Sprint,US,450,atlanta,GA, (Duluth),all atlanta,6,1
cell phones,3/3/15 5:19,iPhone 4s - Verizon - 16GB - Great Condition,US,80,atlanta,GA,,all atlanta,4s,1
cell phones,3/3/15 5:29,BRAND NEW IPHONE 6 (4.7) 128g SPACE GREY /unlocked for any carrier,US,800,atlanta,GA, (downtown Atlanta),all atlanta,6,1
cell phones,3/3/15 8:15,2 IPHONE 4 16GB &amp; 32B IN PERFECT CONDITION,US,220,atlanta,GA, (SUGARHILL),all atlanta,4,1
cell phones,3/3/15 8:38,iPhone 5s 16GB Gold AT&amp;T. Clean IMEI.,US,350,atlanta,GA, (Newnan),all atlanta,5s,1
cell phones,3/3/15 8:41,IPhone 5S 64 gb in perfect condition,US,350,atlanta,GA, (marietta ga),all atlanta,5s,1
cell phones,3/3/15 8:55,brand new in box gold iphone 6 T-Mobile,US,550,atlanta,GA, (atlanta),all atlanta,6,1
cell phones,3/3/15 9:06,Iphone 6 16gb AT&amp;T - $600,US,600,atlanta,GA, (Buckhead),all atlanta,6,1
cell phones,3/3/15 9:16,IPhone 5S Apple - 16GB - FLAWLESS White Unlocked,US,425,atlanta,GA," (Marietta, GA)",all atlanta,4s,1
cell phones,3/3/15 9:56,iPhone 4 unlocked with Verizon,US,70,atlanta,GA, (Lithonia),all atlanta,4,1
cell phones,3/3/15 9:59,iPhone 6 factory unlocked / sealed,US,725,atlanta,GA, (Atlanta),all atlanta,6,1
cell phones,3/3/15 10:00,iPhone 6 plus (sealed / factory unlocked),US,800,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/3/15 10:12,Sprint IPhone 5 Clean ESN!!,US,200,atlanta,GA, (Villa Rica),all atlanta,5,1
cell phones,3/3/15 10:32,Silver SPRINT IPhone 6 plus 16GB LOCAL BUYERS ONLY 650.00 OBO,US,650,atlanta,GA, (ATL),all atlanta,6+,1
cell phones,3/3/15 10:56,Iphone 4 8gb Verizon,US,100,atlanta,GA,,all atlanta,4,1
cell phones,3/3/15 10:57,*NEW Verizon iPhone 5s,US,250,atlanta,GA,,all atlanta,5s,1
cell phones,3/3/15 10:58,iPhone 5 32GB Black Factory Unlocked,US,290,atlanta,GA," (Alpharetta, GA)",all atlanta,5,1
cell phones,3/3/15 10:59,iPhone 5c 16gb Blue Needs to Be Sold Today,US,200,atlanta,GA,,all atlanta,5c,1
cell phones,3/3/15 11:55,Selling Verizon iphone 5s 200$,US,200,atlanta,GA,,all atlanta,5s,1
cell phones,3/3/15 11:57,AT&amp;T Apple iPhone 4s,US,100,atlanta,GA, (norcross),all atlanta,4s,1
cell phones,3/3/15 12:20,IPhone 4s 8GB (Locked) AT&amp;T,US,100,atlanta,GA," (Stone Mountain, GA)",all atlanta,4s,1
cell phones,3/3/15 12:24,Selling verizon iphone 6 550$,US,550,atlanta,GA,,all atlanta,6,1
cell phones,3/3/15 12:31,iPhone 6,US,650,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/3/15 12:34,iPhone 6,US,650,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/3/15 12:40,iPhone 6,US,650,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/3/15 12:46,iPhone 6,US,600,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/3/15 13:09,iPhone 6 (T-Mobile) like new $470 firm Today,US,470,atlanta,GA, (Marietta),all atlanta,6,1
cell phones,3/3/15 13:22,Iphone 5 s 32gb 4 cases battery charger earbuds with box att,US,450,atlanta,GA, (kennesaw),all atlanta,5s,1
cell phones,3/3/15 13:29,Brand New In Box T-mobile iPhone 6 64GB,US,700,atlanta,GA, (Dunwoody),all atlanta,6,1
cell phones,3/3/15 13:37,iPhone 4S,US,200,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4s,1
cell phones,3/3/15 13:48,IPhone 5s 16GB t-mobile white,US,280,atlanta,GA, (Cumming),all atlanta,5s,1
cell phones,3/3/15 13:50,iPhone 4S,US,200,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4s,1
cell phones,3/3/15 13:50,iPhone 4,US,165,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4,1
cell phones,3/3/15 13:56,bnib iphone 6 T-Mobile sealed 16gb gold,US,550,atlanta,GA, (midtown atlanta),all atlanta,6,1
cell phones,3/3/15 14:00,iPhone 6plus,US,450,atlanta,GA,,all atlanta,6+,1
cell phones,3/3/15 14:06,iPhone 5s Gold 16g SPRINT,US,260,atlanta,GA, (Buckhead),all atlanta,5s,1
cell phones,3/3/15 14:09,iPhone 4,US,150,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4,1
cell phones,3/3/15 14:24,Att iPhone 6 128gb space gray,US,685,atlanta,GA, (Kennesaw acworth),all atlanta,6,1
cell phones,3/3/15 14:33,2 iPhone 4S for AT&amp;T and Verizon carrier,US,100,atlanta,GA, (Toccoa),all atlanta,4s,1
cell phones,3/3/15 15:22,tmobile iPhone 5 Unlocked,US,250,atlanta,GA, (lawrenceville),all atlanta,5,1
cell phones,3/3/15 15:26,Brand NEW Apple iPhone 6 Silver - UNLOCKED,US,560,atlanta,GA, (Alpharetta),all atlanta,6,1
cell phones,3/3/15 15:32,IPHONE 5C 32GB 150$$$$$$$$$$$$$$$$,US,150,atlanta,GA, (Conyers),all atlanta,5c,1
cell phones,3/3/15 15:33,IPHONE 5c 32GB 150$$$$$ cheap,US,150,atlanta,GA, (Conyers),all atlanta,5c,1
cell phones,3/3/15 15:36,iPhone 5S,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/3/15 15:46,iPhone 5S,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/3/15 15:50,IPhone 4s 16gb Unlocked AT&amp;T,US,125,atlanta,GA, (Marietta),all atlanta,4s,1
cell phones,3/3/15 16:02,TMobile iPhone 5,US,110,atlanta,GA,,all atlanta,5,1
cell phones,3/3/15 16:03,"iPhone 5 32gb, LUMIA 1320 +$250 Trade",US,400,atlanta,GA, (Hapeville),all atlanta,0,0
cell phones,3/3/15 16:06,iPhone 5C,US,320,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/3/15 16:15,iPhone 5S,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/3/15 16:21,Like New iPhone 5c AT&amp;T!!! Excellent Condition!!!,US,225,atlanta,GA,,all atlanta,5c,1
cell phones,3/3/15 16:21,iPhone 5c 16gb (AT&amp;T)! Excellent Condition!!!,US,245,atlanta,GA, (Atlanta),all atlanta,5c,1
cell phones,3/3/15 21:03,Iphone 5 with extras,US,200,atlanta,GA,,all atlanta,5,1
cell phones,3/3/15 21:27,iphone 5c,US,230,atlanta,GA, (Dallas),all atlanta,5c,1
cell phones,3/3/15 21:36,Iphone 5s,US,350,atlanta,GA, (cumming),all atlanta,5s,1
cell phones,3/3/15 21:38,IPhone 5s bad ESN for international use,US,230,atlanta,GA, (2010 Curtis Dr),all atlanta,5s,1
cell phones,3/3/15 22:04,Sprint IPhone 5S Trying To Sell By Friday,US,175,atlanta,GA,,all atlanta,5s,1
cell phones,3/3/15 22:10,IPhone 5s 16gb white front gold back,US,280,atlanta,GA, (mcdonough),all atlanta,5s,1
cell phones,3/3/15 22:15,"-iPhone 6 plus 64gb ""space grey"" factory unlocked",US,700,atlanta,GA, (Cobb county),all atlanta,6+,1
cell phones,3/3/15 22:49,iPhone 5 att factory unlocked excellent condition,US,230,atlanta,GA, (Smyrna),all atlanta,5,1
cell phones,3/3/15 22:55,"iPhone 5S att factory unlocked, excellent condition",US,380,atlanta,GA, (Smyrna),all atlanta,5s,1
cell phones,3/3/15 23:01,Selling Iphone 6 plus,US,525,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/3/15 23:12,iPhone 5 for sale!,US,80,atlanta,GA,,all atlanta,5,1
cell phones,3/3/15 23:14,Factory Unlocked Gold Iphone 5s like brand new,US,375,atlanta,GA, (smyrna),all atlanta,5s,1
cell phones,3/3/15 23:38,iPhone 5 16 GB White/Silver Like New in Box + EXTRAS,US,300,atlanta,GA, (Duluth),all atlanta,5,1
cell phones,3/4/15 0:27,Brand new IPhone 4GSM 8GB,US,150,atlanta,GA, (Winder off 316 but can travel),all atlanta,4,1
cell phones,3/4/15 0:34,iPhone 5s,US,225,atlanta,GA, (Hampton),all atlanta,5s,1
cell phones,3/4/15 3:34,***iPhone 6***,US,590,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/4/15 6:11,Sprint iPhone 5,US,150,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/4/15 6:21,iPhone 5c Green and White both verizon unlocked. And ready for any sim.,US,250,atlanta,GA, (Norcross),all atlanta,5c,1
cell phones,3/4/15 8:09,iPhone 5s black 16g SPRINT,US,230,atlanta,GA, (Marietta),all atlanta,5s,1
cell phones,3/4/15 9:18,Iphone 4 8gig,US,125,atlanta,GA, (Suwanee),all atlanta,4,1
cell phones,3/4/15 9:22,iPhone 5s bad ime perfect condition,US,180,atlanta,GA,,all atlanta,5s,1
cell phones,3/4/15 10:10,iPhone 4c T-Mobile,US,200,atlanta,GA,,all atlanta,4,1
cell phones,3/4/15 10:10,iPhone 4c blue like brand new,US,250,atlanta,GA,,all atlanta,4,1
cell phones,3/4/15 10:25,iPhone 6 at&amp;t,US,550,atlanta,GA, (Camp creek),all atlanta,6,1
cell phones,3/4/15 10:59,New iPhone 6 &amp; 6 plus,US,500,atlanta,GA,,all atlanta,0,0
cell phones,3/4/15 11:18,iphone 5 screen OEM quality,US,65,atlanta,GA, (marietta),all atlanta,0,0
cell phones,3/4/15 11:54,Iphone 5s,US,400,atlanta,GA,,all atlanta,5s,1
cell phones,3/4/15 13:15,iPhone 6 At&amp;t 128 Gb Also a 5S 64 Gb,US,850,atlanta,GA,,all atlanta,0,0
cell phones,3/4/15 13:16,MINT CONDITION AT&amp;T SPACE GRAY IPHONE 5S CLEAN IMEI,US,265,atlanta,GA, (Greenbriar Mall),all atlanta,5s,1
cell phones,3/4/15 13:31,iPhone 5 c,US,145,atlanta,GA,,all atlanta,5c,1
cell phones,3/4/15 13:47,AT&amp;T iPhone 6plus 16GB,US,400,atlanta,GA,,all atlanta,6+,1
cell phones,3/4/15 13:58,Cracked iPhone 5 32g,US,140,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/4/15 14:44,Iphone 6,US,500,atlanta,GA, (Suwanee),all atlanta,6,1
cell phones,3/4/15 15:05,My Iphone was stolen,US,1000,atlanta,GA, (suwanee),all atlanta,0,0
cell phones,3/4/15 15:19,IPhone 5C,US,160,atlanta,GA,,all atlanta,5c,1
cell phones,3/4/15 15:21,"iphone 6 (4.7), 128G, Unlocked No contract, Any Carrier, Space Gray",US,800,atlanta,GA, (Intown Atlanta),all atlanta,6,1
cell phones,3/4/15 15:30,Iphone 6 Att 16 g (trade with 5s),US,300,atlanta,GA, (Ellenwood),all atlanta,6,1
cell phones,3/4/15 15:41,iPhone 6 plus gold,US,360,atlanta,GA, (Norcross),all atlanta,6+,1
cell phones,3/4/15 16:16,**BRAND NEW 16GB iPhone 6 Space Gray T-Mobile CLEAN IMEI GUARANTEED**,US,570,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6,1
cell phones,3/4/15 16:16,**FLAWLESS MINT 32GB iPhone 5S Space Gray AT&amp;T CLEAN IMEI GUARANTEED**,US,410,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5s,1
cell phones,3/4/15 16:16,*FLAWLESS MINT 128GB iPhone 6 Plus Silver AT&amp;T CLEAN IMEI GUARANTEED*,US,820,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/4/15 16:19,**BRAND NEW 64GB iPhone 6 Plus Gold Sprint CLEAN ESN GUARANTEED**,US,650,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/4/15 16:19,*BRAND NEW 16GB iPhone 6 Plus Space Gray Sprint CLEAN ESN GUARANTEED*,US,600,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/4/15 16:31,iphone 5 great condition,US,250,atlanta,GA, (Alpharetta),all atlanta,5,1
cell phones,3/4/15 16:59,**LIKE NEW - 128GB iPhone 6 Plus Gold Verizon FACTORY UNLOCKED**,US,840,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/4/15 17:05,**LIKE NEW - 16GB iPhone 6 Plus Space Gray AT&amp;T **CLEAN IMEI**,US,640,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/4/15 17:09,**EXCELLENT 16GB iPhone 5S Silver Sprint CLEAN ESN GUARANTEED**,US,320,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5s,1
cell phones,3/4/15 17:36,GET top cah FOR YOUR BAD ESN IPHONE 5S,US,1000,atlanta,GA, (atlanta),all atlanta,0,0
cell phones,3/4/15 17:48,UNLOCKED IPHONE,US,350,atlanta,GA,,all atlanta,0,1
cell phones,3/4/15 17:54,AT&amp;T Apple iPhone 4s,US,100,atlanta,GA, (norcross),all atlanta,4s,1
cell phones,3/4/15 18:32,iphone 5c verizon,US,80,atlanta,GA,,all atlanta,5c,1
cell phones,3/4/15 18:34,Unlocked Verizon iPhone 5s 32 SG&amp;Cases,US,375,atlanta,GA, (Riverdale),all atlanta,5s,1
cell phones,3/4/15 18:47,iPhone 4 for sale (verizon) NO CONTRACT,US,60,atlanta,GA, (Stone mountain),all atlanta,4,1
cell phones,3/4/15 19:37,Sprint 16gb Custom gold iphone 5,US,180,atlanta,GA, (Gwinnett),all atlanta,5,1
cell phones,3/4/15 19:54,Apple IPhone 5S Gold (Sprint) Smartphone,US,300,atlanta,GA, (fairburn),all atlanta,5s,1
cell phones,3/4/15 20:26,iPhone 6 gold sprint 16gb,US,300,atlanta,GA, (tucker),all atlanta,6,1
cell phones,3/4/15 20:43,Iphone 5s 16gb Gold Sprint bad ESN Excellent condition,US,160,atlanta,GA, (Duluth),all atlanta,5s,1
